strata,pop,treatment,__variable,__x,__cdf,male
male,Original,0,age,55.160679287,0.7234279354,0
male,Original,0,age,55.919761658,0.7501391208,0
male,Original,0,age,56.678844028,0.7710072343,0
male,Original,0,age,57.437926398,0.7946577629,0
male,Original,0,age,58.197008769,0.816360601,0
male,Original,0,age,58.956091139,0.83639399,0
male,Original,0,age,59.715173509,0.8516972732,0
male,Original,0,age,60.47425588,0.8686700056,0
male,Original,0,age,61.23333825,0.8825820812,0
male,Original,0,age,61.99242062,0.8973288815,0
male,Original,0,age,62.751502991,0.9120756817,0
male,Original,0,age,63.510585361,0.9243183083,0
male,Original,0,age,64.269667731,0.9376739009,0
male,Original,0,age,65.028750102,0.94852532,0
male,Original,0,age,65.787832472,0.9554813578,0
male,Original,0,age,66.546914842,0.9627156372,0
male,Original,0,age,67.305997213,0.9693934335,0
male,Original,0,age,68.065079583,0.9752365053,0
male,Original,0,age,68.824161953,0.9782971619,0
male,Original,0,age,69.583244324,0.9827490262,0
male,Original,0,age,70.342326694,0.9846967168,0
male,Original,0,age,71.101409064,0.9869226489,0
male,Original,0,age,71.860491435,0.9883138564,0
male,Original,0,age,72.619573805,0.989705064,0
male,Original,0,age,73.378656175,0.9916527546,0
male,Original,0,age,74.137738546,0.9930439622,0
male,Original,0,age,74.896820916,0.9938786867,0
male,Original,0,age,75.655903286,0.9958263773,0
male,Original,0,age,76.414985657,0.9966611018,0
male,Original,0,age,77.174068027,0.9969393434,0
male,Original,0,age,77.933150397,0.9974958264,0
male,Original,0,age,78.692232768,0.9974958264,0
male,Original,0,age,79.451315138,0.9991652755,0
male,Original,0,age,80.210397508,0.999443517,0
male,Original,0,age,80.969479879,0.999443517,0
male,Original,0,age,81.728562249,0.9997217585,0
male,Original,0,age,82.487644619,0.9997217585,0
male,Original,0,age,83.24672699,1,0
male,Original,1,age,14.208202362,0.0006839945,0
male,Original,1,age,14.894403978,0.0006839945,0
male,Original,1,age,15.580605594,0.0006839945,0
male,Original,1,age,16.266807209,0.0006839945,0
male,Original,1,age,16.953008825,0.0006839945,0
male,Original,1,age,17.639210441,0.0006839945,0
male,Original,1,age,18.325412057,0.0006839945,0
male,Original,1,age,19.011613672,0.0006839945,0
male,Original,1,age,19.697815288,0.0006839945,0
male,Original,1,age,20.384016904,0.0013679891,0
male,Original,1,age,21.07021852,0.0020519836,0
male,Original,1,age,21.756420135,0.0020519836,0
male,Original,1,age,22.442621751,0.0020519836,0
male,Original,1,age,23.128823367,0.0020519836,0
male,Original,1,age,23.815024983,0.0027359781,0
male,Original,1,age,24.501226599,0.0034199726,0
male,Original,1,age,25.187428214,0.0034199726,0
male,Original,1,age,25.87362983,0.0041039672,0
male,Original,1,age,26.559831446,0.0054719562,0
male,Original,1,age,27.246033062,0.0061559508,0
male,Original,1,age,27.932234677,0.0061559508,0
male,Original,1,age,28.618436293,0.0082079343,0
male,Original,1,age,29.304637909,0.0088919289,0
male,Original,1,age,29.990839525,0.0088919289,0
male,Original,1,age,30.67704114,0.0123119015,0
male,Original,1,age,31.363242756,0.0157318741,0
male,Original,1,age,32.049444372,0.0191518468,0
male,Original,1,age,32.735645988,0.0218878249,0
male,Original,1,age,33.421847604,0.024623803,0
male,Original,1,age,34.108049219,0.0287277702,0
male,Original,1,age,34.794250835,0.0341997264,0
male,Original,1,age,35.480452451,0.0403556772,0
male,Original,1,age,36.166654067,0.049247606,0
male,Original,1,age,36.852855682,0.0560875513,0
male,Original,1,age,37.539057298,0.0656634747,0
male,Original,1,age,38.225258914,0.0766073871,0
male,Original,1,age,38.91146053,0.0861833105,0
male,Original,1,age,39.597662145,0.0998632011,0
male,Original,1,age,40.283863761,0.1142270862,0
male,Original,1,age,40.970065377,0.1320109439,0
male,Original,1,age,41.656266993,0.1477428181,0
male,Original,1,age,42.342468609,0.1627906977,0
male,Original,1,age,43.028670224,0.1846785226,0
male,Original,1,age,43.71487184,0.2086183311,0
male,Original,1,age,44.401073456,0.220246238,0
male,Original,1,age,45.087275072,0.2441860465,0
male,Original,1,age,45.773476687,0.2626538988,0
male,Original,1,age,46.459678303,0.2770177839,0
male,Original,1,age,47.145879919,0.3064295486,0
male,Original,1,age,47.832081535,0.3317373461,0
male,Original,1,age,48.51828315,0.3502051984,0
male,Original,1,age,49.204484766,0.3727770178,0
male,Original,1,age,49.890686382,0.4008207934,0
male,Original,1,age,50.576887998,0.4227086183,0
male,Original,1,age,51.263089613,0.4487004104,0
male,Original,1,age,51.949291229,0.4719562244,0
male,Original,1,age,52.635492845,0.5020519836,0
male,Original,1,age,53.321694461,0.5300957592,0
male,Original,1,age,54.007896077,0.5636114911,0
male,Original,1,age,54.694097692,0.5909712722,0
male,Original,1,age,55.380299308,0.6162790698,0
male,Original,1,age,56.066500924,0.6504787962,0
male,Original,1,age,56.75270254,0.6798905609,0
male,Original,1,age,57.438904155,0.6976744186,0
male,Original,1,age,58.125105771,0.730506156,0
male,Original,1,age,58.811307387,0.7428180575,0
male,Original,1,age,59.497509003,0.7626538988,0
male,Original,1,age,60.183710618,0.7777017784,0
male,Original,1,age,60.869912234,0.7982216142,0
male,Original,1,age,61.55611385,0.8201094391,0
male,Original,1,age,62.242315466,0.8317373461,0
male,Original,1,age,62.928517082,0.8474692202,0
male,Original,1,age,63.614718697,0.865253078,0
male,Original,1,age,64.300920313,0.8775649795,0
male,Original,1,age,64.987121929,0.8878248974,0
male,Original,1,age,65.673323545,0.8987688098,0
male,Original,1,age,66.35952516,0.9131326949,0
male,Original,1,age,67.045726776,0.9233926129,0
male,Original,1,age,67.731928392,0.9350205198,0
male,Original,1,age,68.418130008,0.9411764706,0
male,Original,1,age,69.104331623,0.9480164159,0
male,Original,1,age,69.790533239,0.9541723666,0
male,Original,1,age,70.476734855,0.9630642955,0
male,Original,1,age,71.162936471,0.9678522572,0
male,Original,1,age,71.849138086,0.9726402189,0
male,Original,1,age,72.535339702,0.9740082079,0
male,Original,1,age,73.221541318,0.9787961696,0
male,Original,1,age,73.907742934,0.9829001368,0
male,Original,1,age,74.59394455,0.9856361149,0
male,Original,1,age,75.280146165,0.9890560876,0
male,Original,1,age,75.966347781,0.9917920657,0
male,Original,1,age,76.652549397,0.9938440492,0
male,Original,1,age,77.338751013,0.9958960328,0
male,Original,1,age,78.024952628,0.9958960328,0
male,Original,1,age,78.711154244,0.9965800274,0
male,Original,1,age,79.39735586,0.9965800274,0
male,Original,1,age,80.083557476,0.9979480164,0
male,Original,1,age,80.769759091,0.9986320109,0
male,Original,1,age,81.455960707,0.9993160055,0
male,Original,1,age,82.142162323,1,0
male,Original,0,age,12.709293365,0.0006891799,1
male,Original,0,age,13.403628378,0.0006891799,1
male,Original,0,age,14.097963391,0.0006891799,1
male,Original,0,age,14.792298404,0.0006891799,1
male,Original,0,age,15.486633416,0.0006891799,1
male,Original,0,age,16.180968429,0.0013783598,1
male,Original,0,age,16.875303442,0.0013783598,1
male,Original,0,age,17.569638455,0.0013783598,1
male,Original,0,age,18.263973467,0.0013783598,1
male,Original,0,age,18.95830848,0.0027567195,1
male,Original,0,age,19.652643493,0.0034458994,1
male,Original,0,age,20.346978505,0.0034458994,1
male,Original,0,age,21.041313518,0.0041350793,1
male,Original,0,age,21.735648531,0.0041350793,1
male,Original,0,age,22.429983544,0.0062026189,1
male,Original,0,age,23.124318556,0.0062026189,1
male,Original,0,age,23.818653569,0.0089593384,1
male,Original,0,age,24.512988582,0.011026878,1
male,Original,0,age,25.207323595,0.0124052378,1
male,Original,0,age,25.901658607,0.0137835975,1
male,Original,0,age,26.59599362,0.0179186768,1
male,Original,0,age,27.290328633,0.0186078567,1
male,Original,0,age,27.984663645,0.0206753963,1
male,Original,0,age,28.678998658,0.0241212957,1
male,Original,0,age,29.373333671,0.0323914542,1
male,Original,0,age,30.067668684,0.0420399724,1
male,Original,0,age,30.762003696,0.0509993108,1
male,Original,0,age,31.456338709,0.0620261888,1
male,Original,0,age,32.150673722,0.0730530669,1
male,Original,0,age,32.845008735,0.0861474845,1
male,Original,0,age,33.539343747,0.0951068229,1
male,Original,0,age,34.23367876,0.1095796003,1
male,Original,0,age,34.928013773,0.1226740179,1
male,Original,0,age,35.622348785,0.1378359752,1
male,Original,0,age,36.316683798,0.1571330117,1
male,Original,0,age,37.011018811,0.1757408684,1
male,Original,0,age,37.705353824,0.1984838043,1
male,Original,0,age,38.399688836,0.2239834597,1
male,Original,0,age,39.094023849,0.2536181943,1
male,Original,0,age,39.788358862,0.2770503101,1
male,Original,0,age,40.482693874,0.3046175052,1
male,Original,0,age,41.177028887,0.3239145417,1
male,Original,0,age,41.8713639,0.3494141971,1
male,Original,0,age,42.565698913,0.3797381116,1
male,Original,0,age,43.260033925,0.4038594073,1
male,Original,0,age,43.954368938,0.4321157822,1
male,Original,0,age,44.648703951,0.4631288766,1
male,Original,0,age,45.343038964,0.4927636113,1
male,Original,0,age,46.037373976,0.5306685045,1
male,Original,0,age,46.731708989,0.5513439008,1
male,Original,0,age,47.426044002,0.5837353549,1
male,Original,0,age,48.120379014,0.6175051688,1
male,Original,0,age,48.814714027,0.6430048243,1
male,Original,0,age,49.50904904,0.6726395589,1
male,Original,0,age,50.203384053,0.6967608546,1
male,Original,0,age,50.897719065,0.7195037905,1
male,Original,0,age,51.592054078,0.7470709855,1
male,Original,0,age,52.286389091,0.7732598208,1
male,Original,0,age,52.980724104,0.7939352171,1
male,Original,0,age,53.675059116,0.8215024121,1
male,Original,0,age,54.369394129,0.8380427292,1
male,Original,0,age,55.063729142,0.8538938663,1
male,Original,0,age,55.758064154,0.8704341833,1
male,Original,0,age,56.452399167,0.8869745003,1
male,Original,0,age,57.14673418,0.900068918,1
male,Original,0,age,57.841069193,0.9097174363,1
male,Original,0,age,58.535404205,0.9207443143,1
male,Original,0,age,59.229739218,0.9290144728,1
male,Original,0,age,59.924074231,0.9365954514,1
male,Original,0,age,60.618409243,0.9455547898,1
male,Original,0,age,61.312744256,0.9517574087,1
male,Original,0,age,62.007079269,0.9586492074,1
male,Original,0,age,62.701414282,0.9627842867,1
male,Original,0,age,63.395749294,0.9696760855,1
male,Original,0,age,64.090084307,0.9731219848,1
male,Original,0,age,64.78441932,0.977946244,1
male,Original,0,age,65.478754333,0.9841488629,1
male,Original,0,age,66.173089345,0.9869055824,1
male,Original,0,age,66.867424358,0.9882839421,1
male,Original,0,age,67.561759371,0.9896623019,1
male,Original,0,age,68.256094383,0.9903514817,1
male,Original,0,age,68.950429396,0.9917298415,1
male,Original,0,age,69.644764409,0.9931082012,1
male,Original,0,age,70.339099422,0.9951757409,1
male,Original,0,age,71.033434434,0.9965541006,1
male,Original,0,age,71.727769447,0.9986216402,1
male,Original,0,age,72.42210446,0.9986216402,1
male,Original,0,age,73.116439473,0.9986216402,1
male,Original,0,age,73.810774485,0.9986216402,1
male,Original,0,age,74.505109498,0.9986216402,1
male,Original,0,age,75.199444511,0.9986216402,1
male,Original,0,age,75.893779523,0.9986216402,1
male,Original,0,age,76.588114536,0.9993108201,1
male,Original,0,age,77.282449549,0.9993108201,1
male,Original,0,age,77.976784562,0.9993108201,1
male,Original,0,age,78.671119574,0.9993108201,1
male,Original,0,age,79.365454587,0.9993108201,1
male,Original,0,age,80.0597896,0.9993108201,1
male,Original,0,age,80.754124613,0.9993108201,1
male,Original,0,age,81.448459625,1,1
male,Original,1,age,13.36397171,0.0002862869,1
male,Original,1,age,14.078234663,0.0002862869,1
male,Original,1,age,14.792497616,0.0002862869,1
male,Original,1,age,15.506760568,0.0002862869,1
male,Original,1,age,16.221023521,0.0002862869,1
male,Original,1,age,16.935286474,0.0002862869,1
male,Original,1,age,17.649549426,0.0002862869,1
male,Original,1,age,18.363812379,0.0005725737,1
male,Original,1,age,19.078075332,0.0005725737,1
male,Original,1,age,19.792338285,0.0005725737,1
male,Original,1,age,20.506601237,0.0014314343,1
male,Original,1,age,21.22086419,0.0014314343,1
male,Original,1,age,21.935127143,0.0014314343,1
male,Original,1,age,22.649390095,0.0017177212,1
male,Original,1,age,23.363653048,0.0025765817,1
male,Original,1,age,24.077916001,0.0025765817,1
male,Original,1,age,24.792178954,0.0031491555,1
male,Original,1,age,25.506441906,0.004008016,1
male,Original,1,age,26.220704859,0.0051531635,1
male,Original,1,age,26.934967812,0.006012024,1
male,Original,1,age,27.649230764,0.0080160321,1
male,Original,1,age,28.363493717,0.0083023189,1
male,Original,1,age,29.07775667,0.0111651875,1
male,Original,1,age,29.792019622,0.0137417693,1
male,Original,1,age,30.506282575,0.0168909247,1
male,Original,1,age,31.220545528,0.0186086459,1
male,Original,1,age,31.934808481,0.0214715145,1
male,Original,1,age,32.649071433,0.0249069568,1
male,Original,1,age,33.363334386,0.0292012597,1
male,Original,1,age,34.077597339,0.0340681363,1
male,Original,1,age,34.791860291,0.0403664472,1
male,Original,1,age,35.506123244,0.0492413398,1
male,Original,1,age,36.220386197,0.0592613799,1
male,Original,1,age,36.93464915,0.0689951331,1
male,Original,1,age,37.648912102,0.077297452,1
male,Original,1,age,38.363175055,0.087603779,1
male,Original,1,age,39.077438008,0.0993415402,1
male,Original,1,age,39.79170096,0.1145147438,1
male,Original,1,age,40.505963913,0.1294016605,1
male,Original,1,age,41.220226866,0.1454337246,1
male,Original,1,age,41.934489819,0.1617520756,1
male,Original,1,age,42.648752771,0.1760664186,1
male,Original,1,age,43.363015724,0.197537933,1
male,Original,1,age,44.077278677,0.2164328657,1
male,Original,1,age,44.791541629,0.2404809619,1
male,Original,1,age,45.505804582,0.2625250501,1
male,Original,1,age,46.220067535,0.2860005726,1
male,Original,1,age,46.934330487,0.3063269396,1
male,Original,1,age,47.64859344,0.3298024621,1
male,Original,1,age,48.362856393,0.3621528772,1
male,Original,1,age,49.077119346,0.3902089894,1
male,Original,1,age,49.791382298,0.4182651016,1
male,Original,1,age,50.505645251,0.4514743773,1
male,Original,1,age,51.219908204,0.4809619238,1
male,Original,1,age,51.934171156,0.5110220441,1
male,Original,1,age,52.648434109,0.5425135986,1
male,Original,1,age,53.362697062,0.5740051532,1
male,Original,1,age,54.076960015,0.5989121099,1
male,Original,1,age,54.791222967,0.6263956484,1
male,Original,1,age,55.50548592,0.6567420555,1
male,Original,1,age,56.219748873,0.6856570283,1
male,Original,1,age,56.934011825,0.7131405668,1
male,Original,1,age,57.648274778,0.7360435156,1
male,Original,1,age,58.362537731,0.7578013169,1
male,Original,1,age,59.076800684,0.7818494131,1
male,Original,1,age,59.791063636,0.8030346407,1
male,Original,1,age,60.505326589,0.8213569997,1
male,Original,1,age,61.219589542,0.8402519324,1
male,Original,1,age,61.933852494,0.857429144,1
male,Original,1,age,62.648115447,0.875751503,1
male,Original,1,age,63.3623784,0.8894932723,1
male,Original,1,age,64.076641352,0.9012310335,1
male,Original,1,age,64.790904305,0.9132550816,1
male,Original,1,age,65.505167258,0.924706556,1
male,Original,1,age,66.219430211,0.9364443172,1
male,Original,1,age,66.933693163,0.9444603493,1
male,Original,1,age,67.647956116,0.9527626682,1
male,Original,1,age,68.362219069,0.9599198397,1
male,Original,1,age,69.076482021,0.9662181506,1
male,Original,1,age,69.790744974,0.9707987403,1
male,Original,1,age,70.505007927,0.9750930432,1
male,Original,1,age,71.21927088,0.977669625,1
male,Original,1,age,71.933533832,0.9822502147,1
male,Original,1,age,72.647796785,0.9865445176,1
male,Original,1,age,73.362059738,0.9894073862,1
male,Original,1,age,74.07632269,0.9916976811,1
male,Original,1,age,74.790585643,0.9934154022,1
male,Original,1,age,75.504848596,0.9937016891,1
male,Original,1,age,76.219111549,0.9948468365,1
male,Original,1,age,76.933374501,0.9965645577,1
male,Original,1,age,77.647637454,0.9965645577,1
male,Original,1,age,78.361900407,0.9971371314,1
male,Original,1,age,79.076163359,0.9974234183,1
male,Original,1,age,79.790426312,0.9977097051,1
male,Original,1,age,80.504689265,0.997995992,1
male,Original,1,age,81.218952217,0.9982822788,1
male,Original,1,age,81.93321517,0.9988548526,1
male,Original,1,age,82.647478123,0.9991411394,1
male,Original,1,age,83.361741076,0.9994274263,1
male,Original,1,age,84.076004028,1,1
